file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,PWN,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
1005279,3803,7602,0,0,1,0,0,2,93,42,1,1,1,7816.132355,2.00E-06,0.02839699565,0.1415104822,0.3164748822,0.7972726272,1.045425767,127.3632249,3,4,5,7,9,10,68,0,0,0.02055867986,1.570790382,1.570796327,1.57091656,3.141592654,1.001416947,4.693370193,16.89598925,55.67510827,181.8168426,646.5260886,161426559.8,1,0,1.028167897,5.996844596,0.5410368755,51530.11294
1005280,3825,7650,0,0,1,0,0,0,108,52,1,1,1,7495.324854,2.00E-06,0.02749676917,0.1439901004,0.3159128214,0.8259253368,1.047316326,118.8144763,3,4,5,7,9,10,76,0,0,0.02230577052,1.570777469,1.570796327,1.570913037,3.141592654,1.004316257,4.465378637,16.52405975,56.01030397,197.2804141,646.3795905,2855464.912,1,0,0.9797810267,6,0.5428864262,1258.685186
1005281,4713,9426,0,0,1,0,0,0,85,38,1,1,1,8448.352597,4.00E-06,0.0261718929,0.132126813,0.311478999,0.8302135177,1.168074115,122.7128723,3,4,5,7,9,11,94,0,0,0.01766480937,1.570704806,1.570796327,1.570913196,3.141592654,1.002879004,4.694125827,17.35865462,58.14098321,200.0116013,595.4722049,107604157.4,1,0,0.8962818371,6,0.5299103449,35495.939
1005282,3088,6172,0,0,1,0,0,2,29,14,1,1,1,7067.793485,2.00E-06,0.02664606929,0.1538033212,0.3277294272,0.8313400695,1.050151098,100.3091376,3,4,5,7,9,10,104,0,0,0.02304940709,1.570782498,1.570796327,1.570842489,3.141592654,1.000145407,4.190349162,16.59154293,55.28642652,206.3240204,590.4943132,1201866.241,1,0,1.145138283,5.99611399,0.5351651131,2935.172837
1005283,3781,7558,0,0,1,0,0,2,137,63,1,1,1,8066.395659,2.00E-06,0.02752629034,0.1452433977,0.3137475265,0.7971457458,1.045739592,148.4615935,3,4,5,7,9,10,97,0,0,0.01923281948,1.570796327,1.570796327,1.57098723,3.141592654,1.000307788,4.685353054,17.48603059,54.6755042,196.0145556,639.1757889,53381994.72,1,0,1.067265898,5.996826236,0.5402307095,16983.39264
1005284,4387,8770,0,0,1,0,0,2,135,66,1,1,1,8824.047849,2.01E-06,0.02298774649,0.1351522473,0.3119390121,0.8259280068,1.04732046,144.9668171,3,4,5,7,9,10,91,0,0,0.02106018479,1.570749495,1.570796327,1.570978023,3.141592654,1.000059425,4.742381815,18.17419247,63.3248032,249.0846679,970.3179824,5840876.792,1,0,1.006162811,5.997264646,0.5336301029,5763.294857
1005285,314,624,0,0,1,0,0,2,0,0,1,1,1,170.8255312,0.04409519788,0.1212556893,0.2776467595,0.3800023981,0.393839967,0.5769110158,0.576915854,4,5,6,6,7,8,24,0,4.86E-06,0.1599447795,0.2598757741,0.2629099374,1.068179344,1.570796327,1.113282124,1.192881593,1.263311564,1.566136782,2.418291711,5.148439157,5.148466503,1,1,0.2737588641,5.961783439,0.1899533677,1.681417426
1005286,3450,6896,0,0,1,0,0,2,45,21,1,1,1,6730.40855,2.00E-06,0.01945167789,0.1201503627,0.2930249097,0.6739317538,1.044744474,108.9157054,3,4,5,7,9,10,83,0,0,0.01483265821,1.570675797,1.570796327,1.570887574,3.141592654,1.013386063,3.862908265,15.24931592,52.47918177,172.2733069,505.3336433,2476836.442,1,0,0.9759873188,5.996521739,0.5255530419,1676.975636
1005287,3832,7660,0,0,1,0,0,2,74,35,1,1,1,7821.828266,2.00E-06,0.0265846174,0.1368500728,0.3087411244,0.7970508753,1.044749619,143.8301701,3,4,5,7,9,11,73,0,0,0.01799408771,1.570792455,1.570796327,1.570916514,3.141592654,1.005710472,4.671491266,16.6011229,55.82855067,198.4949314,582.0262015,6399393.687,1,0,1.021126405,5.996868476,0.5318607616,3705.615841
1005288,4519,9034,0,0,1,0,0,2,80,38,1,1,1,8613.060178,2.00E-06,0.02746537042,0.1391975421,0.3139305923,0.8239880189,1.047317284,102.2632959,3,4,5,7,9,10,66,0,0,0.02138744933,1.570796327,1.570796327,1.570923884,3.141592654,1.00002802,4.488466501,16.33220544,52.65919098,170.7594078,527.0688887,161580638.2,1,0,0.9534049345,5.997344545,0.5400538477,26094.20539
1005289,5133,10262,0,0,1,0,0,2,89,39,1,1,1,8753.386148,2.00E-06,0.02559366283,0.1368502146,0.3088030424,0.7685620266,1.044748202,121.7414617,3,4,5,7,9,10,117,0,0,0.02135638142,1.570796327,1.570796327,1.570918139,3.141592654,1.006082335,4.681516699,16.89598925,55.64325504,207.1014855,719.1114627,3502861.562,1,0,0.8529902697,5.997662186,0.5391811334,3527.699138
1005290,5277,10550,0,0,1,0,0,2,83,33,1,1,1,9712.131874,1.99E-06,0.02357727571,0.1257918499,0.2948466484,0.6952244981,1.044744474,147.5772564,3,4,5,7,9,10,83,0,0,0.02105293271,1.570783942,1.570796327,1.571019901,3.141592654,1.00287901,4.737094536,17.74299866,56.4369869,203.7239274,650.0832998,3657727.383,1,0,0.9205812203,5.997725981,0.5370166029,1589.54498
1005291,7198,14392,0,0,1,0,0,2,223,102,1,1,1,13444.80367,4.00E-06,0.02621606307,0.1364024866,0.3070691997,0.7031233097,1.044749555,152.9127623,3,4,5,7,9,10,102,0,0,0.02190754869,1.570796327,1.570796327,1.570968754,3.141592654,1.000002046,4.725726823,17.58638343,56.85237432,199.9030985,643.9606557,5469875733,1,0,0.9341859138,5.99833287,0.5433579961,404071.2544
1005292,5488,10976,0,0,1,0,0,0,165,77,1,1,1,9242.013895,2.00E-06,0.02154057965,0.1256619886,0.3058127064,0.7972401475,1.04594399,125.0703651,3,4,5,7,9,10,86,0,0,0.02313510571,1.570719981,1.570796327,1.570932412,3.141592654,1.002879004,4.772368278,18.77253247,62.47751068,250.3064446,857.9319877,11075334.59,1,0,0.8420202164,6,0.5372423561,2928.095692
1005586,906907,1830062,0,0,1,0,74,-8050,16561,148,0,0,1,193022.2692,6.07E-09,0.04611815681,0.06919710484,0.1026752377,0.1656911659,0.2615221485,39.12104574,2,6,6,6,6,6,64,0,0.01121956755,0.07352012446,0.2774843447,0.443234497,0.5547562853,3.141592654,1.000004546,1.64873028,2.362451272,3.366222321,4.496784301,5.623346831,16406203690,1,0,0.1054730764,6.053584326,0.1620727626,39704.7069
1005587,497919,997466,0,0,8,0,0,-814,12741,0,1,1,1,32749.03736,5.41E-07,0.00858830153,0.01682853844,0.03268096975,0.05732954155,0.07652450739,53.48299739,3,6,6,6,6,6,27,0,0.008921922296,0.0368468671,0.1176289773,0.2072289227,0.2493151939,3.140645345,1.000009719,1.268877226,1.597857386,2.476905142,5.951994515,12.3504435,15132917.43,1,0,0.03283223424,6.009808824,0.08260799934,33.72912015
100606,1114,2262,0,22,1,0,5,12,0,0,0,0,0,19042.968,0,0.01217480115,0.4287593575,3.177456366,26.61096004,46.85578959,341.168553,3,4,5,7,9,11,31,0,2.58E-05,0.002161369134,0.3647286646,1.570586278,1.592712914,2.825412032,1.000705958,1.976347586,9.390708565,47.2521945,1507.57529,19411.23171,2019542083,1,1,8.418641908,6.039497307,0.4080625009,1127367.834
100638,156,304,0,0,2,0,0,4,0,0,1,1,1,800.5407254,0.02746747998,1.049986875,1.535784623,3.200130766,6.78875551,8.907804698,9.214712547,3,5,6,7,8,9,10,0,0,3.74E-07,0.1765847554,1.561805442,1.570796327,1.748158211,1.05332003,2.29594503,2.989901691,7.883159301,29.82879075,34.72541883,1768.083977,1,1,2.633357649,5.846153846,0.3236423789,28.61878562
100639,1769,3534,0,0,2,0,0,2,0,0,1,1,1,567.4651368,5.77E-06,0.007536035497,0.05463064353,0.1860833889,0.4006214454,0.4650238671,3.82584,3,5,6,6,7,8,14,0,0,5.55E-17,0.05416298387,1.570796327,1.570796327,1.575438144,1.000192548,1.211572977,1.514746871,2.233189827,3.431461892,6.679010735,1232.094501,1,1,0.1605730438,5.993216507,0.2958498297,3.218834651
100640,2191,4382,0,0,1,0,0,0,0,0,1,1,1,5822.986557,0.0002226108375,0.1046706072,0.3066900411,1.149221028,3.195563358,6.369528804,66.20903618,4,5,6,7,7,8,15,0,4.08E-08,6.98E-06,0.02589873159,1.506803138,1.570796327,1.978112416,1.000040472,1.355677394,2.183472389,3.078365932,4.981283024,9.870398434,1744703.187,1,1,1.328842208,6,0.2360605708,796.6541318
100641,1184,2368,3,0,1,0,0,0,11,0,1,1,1,414.0395983,0,0.05312957472,0.1098721023,0.2422080598,0.351948881,0.552577954,2.433652425,3,5,6,6,7,8,10,0,0,0.004896050391,0.037253191,0.7916798083,1.570796327,2.102735755,1.001259145,1.368804343,1.918935355,2.239974854,2.775968365,3.862041407,85.15195554,1,0,0.1748478033,6,0.193338856,2.322145173
100642,4420,8844,0,0,1,0,0,-2,0,0,1,1,1,798.9060154,8.84E-07,0.01575113138,0.05223079937,0.09730295858,0.1926976396,0.3672698798,3.4426625,3,5,6,6,7,8,18,0,0,0.0007954982874,0.0257404236,0.07903574601,1.539383713,1.69678191,1.001315483,1.619856165,2.596906438,3.070945965,4.962237149,9.812305552,5136.562852,1,1,0.09033310893,6.002714932,0.1283146667,15.36555019
100643,88,172,0,0,1,0,0,2,0,0,1,1,1,2806.523452,2.689235055,6.236366377,11.66666766,21.33697058,30.21858737,56.40803685,78.16667368,3,5,6,7,7,8,9,0,2.29E-16,2.71E-06,1.410776672,1.730817071,2.098867997,2.356199015,1.008414232,1.209559805,1.287880348,1.6189912,2.402864257,3.967962653,16.84369633,1,1,16.31699681,5.863636364,0.6280542117,1.917933754
100644,4902,9806,0,6,1,0,0,5,0,0,0,0,0,3033.205321,0,0.01716379963,0.05530089488,0.1298953197,0.3033742958,1.213491204,42.52613162,3,5,6,6,7,8,25,0,1.11E-16,1.72E-05,0.01744722779,0.7819491958,0.7868150901,2.91604125,1.00208699,1.613361185,2.875609809,4.283533981,7.954592712,11.30017507,791392.7546,1,1,0.3093213667,5.99877601,0.1131986232,173.0456433
100645,1520,3016,0,0,6,0,0,12,0,0,1,1,1,3609.589613,0.01017790893,0.4015894379,0.742587971,1.38324675,2.580776063,4.426991873,53.16757274,3,5,6,7,7,8,14,0,0,1.18E-17,1.78E-05,1.570796327,1.570798196,2.350141544,1.000001562,1.299013554,1.932316058,3.028080961,5.81269491,10.37668256,34756.12566,1,1,1.196813532,5.952631579,0.3239646917,27.39957208
100646,4814,9624,0,0,1,0,0,2,0,0,1,1,1,1334.353491,0.000653408329,0.009203340021,0.01840761069,0.03681518394,0.1472469041,0.2208812998,33.0258222,4,5,6,7,7,7,32,0,1.11E-16,3.79E-05,0.0001514407712,0.1355370663,0.3093583512,1.570799563,1.00461357,1.758859631,3.592942714,3.593407864,6.846065031,7.163975398,83.69519122,1,1,0.138648534,5.99750727,0.04720169534,3.931041959
100678,248,496,3,0,1,0,0,0,15,5,1,1,1,4723.163718,0,1.755154856,11.12553778,15.29301725,19.24497176,19.24503075,25.84651017,3,5,6,7,7,8,11,0,7.78E-07,5.71E-06,0.6523607715,1.107145839,1.570796327,3.141592654,1,1,1.031806727,2.292358544,5516.816562,51473.71695,2303281.369,1,0,9.522507497,6,0.371192737,25115.07823
100679,248,496,2,0,1,0,0,0,3,0,1,1,1,12091.29861,0,4.493191636,28.48136959,39.15013779,49.26712049,49.26725396,66.16706964,3,5,6,7,7,8,11,0,6.57E-07,4.92E-06,0.6523611772,1.067030332,1.570796327,2.607484573,1,1,1.031806463,2.367578586,4519.218039,50066.29623,1621509.425,1,0,24.37761817,6,0.359239505,16418.64907
100680,248,496,2,0,1,0,0,0,3,0,1,1,1,31341.85532,0,11.64683149,73.82662339,101.481065,127.7053348,127.7056093,171.5118266,3,5,6,7,7,8,11,0,5.54E-07,4.26E-06,0.6523599617,1.047331273,1.570796327,2.508583872,1,1,1.031806396,2.392649262,4706.053565,50967.77336,2610628.759,1,0,63.18922443,6,0.3533887785,30478.49839
100681,248,496,0,0,1,0,0,0,3,2,1,1,1,80235.15133,5.33E-20,29.81579019,188.9960691,259.7915857,326.9255925,326.9263764,439.0699836,3,5,6,7,7,8,11,0,5.88E-07,4.32E-06,0.652360755,1.107147669,1.570796327,3.141592654,1,1,1.031806261,2.402393328,7245.346832,51960.27035,930894944468,1,0,161.764418,6,0.3649851745,3213775011
100682,754,1492,0,0,4,0,0,8,37,0,1,1,1,9436.448044,0.0008372832682,0.01690623339,0.03285838763,0.674406443,3.429934002,21.50929827,504.2416216,4,5,6,6,7,8,24,0,0.0007862927914,0.160981982,0.2621081613,1.570796327,1.570796327,2.907324897,1.003005647,1.222525106,1.433243437,2.427878478,5.426725399,11.12794822,491.8156407,1,0,6.32469708,5.936339523,0.363161123,5.065458307
100727,5937,3244,0,0,662,7640,0,495,1991,306,0,1,1,622.483581,5.74E-07,0.01350636452,0.05917824272,0.2051969452,0.5962737115,0.7557602137,8.477366448,2,2,2,3,5,7,50,0,0,0,0,0,0.00359547016,2.080253249,1.004718519,7.946735424,28.31482442,120.3596187,444.5203588,974.3106828,1332497.995,0,0,0.1918876637,2.926056931,0.04281092474,1988.462963
100728,57,108,0,0,1,4,0,1,2,0,1,1,1,258.5492346,0.01255289489,0.2785421495,4.366614568,4.366614568,4.366614568,4.366614568,4.366614568,3,5,5,5,7,10,19,0,0,0.2243994753,1.570796327,1.570796327,1.570796327,1.570796327,4.731412565,6.465863732,38.95761725,38.95761725,38.95761725,38.95761725,40.01117879,0,0,2.393974395,5.754385965,0.5623838701,25.29262677
100729,2456,3426,0,0,54,2002,0,-258,848,0,0,1,1,3841.024632,0.0001822248457,0.2355510033,0.661355622,0.8304411155,2.596453299,3.455212127,63.075,2,4,5,6,7,8,31,0,0,0,0.1680334427,1.570796327,1.570796327,1.596992599,1.019225869,2.38025042,5.174746886,12.98124143,18.97062744,50.58761457,389463.6477,0,0,1.121139706,5,0.2968100154,267.3985837
100730,3077,4298,0,0,13,2476,0,-310,1328,0,0,1,1,3674.885136,0.000411936384,0.06865806855,0.0738320455,0.8235257505,2.410862458,2.832106781,70.325,2,4,4,6,8,9,21,0,0,8.81E-14,0.06756113234,0.1963758577,0.3139863567,1.597001625,1.006952323,2.178900735,2.309658695,7.011964201,17.10668197,32.10627831,833.1079922,0,0,0.855022135,4.995125122,0.1155228232,12.69025012
100732,1944,3722,0,0,1,278,0,-56,127,0,0,1,1,776.742093,0.0001077504627,0.01786163138,0.05536527852,0.173113407,0.5594447396,0.7803626074,18,3,5,6,7,8,9,33,0,1.77E-13,0.04583999103,0.4273534591,1.506773325,1.570796327,2.358533985,1.007511144,4.337243036,11.47787479,53.43934305,146.1382899,367.5774049,32489.78526,0,0,0.2086894393,5.886831276,0.3650940159,123.3709206
100733,1202,1530,0,0,8,1130,0,-128,607,0,0,1,1,1025.741496,2.16E-05,0.1127871112,0.2071707725,0.4914927916,1.880372212,3.698201623,5.8,2,3,4,5,7,8,25,0,0,2.51E-15,0.08455982754,0.2416609734,1.570796327,1.779854143,1.000370744,1.566268267,6.297814986,17.38682634,72.18583204,185.5224504,112526.0443,0,0,0.6704192788,4.758735441,0.1733795987,286.394013
1007405,16360,35046,0,0,1,0,0,-1163,1048,231,0,1,1,15939.26153,2.00E-06,0.01663201138,0.06702948448,0.2502914879,0.8786790542,1.791999817,77.99797206,3,5,6,7,9,10,30,0,0,0,1.570796327,1.570796327,1.571838787,3.141592654,1.000006238,1.585846609,3.585149383,8.842067041,28.70060131,83.41173968,190314322.5,1,0,0.4548097224,6.426528117,0.5091386226,13614.65931
1007406,16112,34474,0,0,1,0,0,-1125,1679,604,0,1,1,15942.11135,2.00E-06,0.01794360296,0.06985880563,0.2566813582,0.895684153,1.797873309,78.00197735,3,5,6,7,9,10,30,0,0,0,1.570796327,1.570796327,1.57237466,3.141592654,1.000007549,1.567750035,3.531044059,8.637463656,26.46269387,77.29399485,991607088.4,1,0,0.4624386885,6.418942403,0.5238330431,36065.15397
100815,3046,6084,0,0,2,0,0,4,0,0,1,1,1,486.5239757,0.01508218633,0.02781375216,0.03280405131,0.088786878,0.1532400528,0.2274501601,1.746408979,4,6,6,6,7,7,12,0,2.15E-07,0.01297279061,0.05240314422,0.1108398994,0.2087274114,1.570796327,1.009479205,1.637634028,1.959956397,2.746676215,2.867113666,4.970544749,5.372980785,1,1,0.07996778036,5.992120814,0.0603107626,2.332714562
100827,47,71,0,0,1,51,0,-14,27,0,0,1,0,878.1906386,1.319919505,3.773966769,10.66174712,19.25980032,25.60639569,33.77869151,34.2928564,3,3,4,7,10.4,11,14,0,0,0,0.9034629995,1.82588457,2.978307414,3.068623104,1.000899923,1.154856056,1.512429031,2.205908583,3.673842965,5.132877913,18.35694628,0,0,12.36888223,5.617021277,0.5434333333,2.134488293
100831,67848,135648,0,0,12,0,0,24,0,0,1,1,1,18843.6997,0.0001953000174,0.01226574604,0.1024259241,0.1115763442,0.11812484,0.5946621211,3.062501699,4,6,6,6,7,7,20,0,0,1.11E-16,0.07027307169,0.1960760758,0.1964662571,1.580643556,1.001058505,2.972035231,3.242037196,3.393623293,5.688039703,8.750059799,9626.053214,1,1,0.1389161631,5.997877609,0.06020839594,46.95049926
100887,4008,8008,0,0,2,0,0,4,0,0,1,1,1,43191.79455,0.0001182198466,0.007548757718,0.2208535962,0.7353518338,1.509755267,6.25,4006.75,4,6,6,6,6,7,27,0,5.55E-17,0.09780390938,0.1957364242,1.511743127,1.570796327,1.570796327,1.000696147,4.298759992,81.56273083,191.8463256,342.1861874,434.5206987,65773.3968,1,1,5.393580738,5.994011976,0.3245355778,178.5709161
100894,2912,5820,0,0,1,0,0,2,0,0,1,1,1,1297.502201,0.0002813782121,0.05683391712,0.07939154866,0.1005294404,0.4812991232,0.8586824472,4.014782909,3,6,6,6,7,7,13,0,0.0004044057865,0.06167123262,0.122903529,1.11856891,1.570796327,2.210814182,1.002934765,1.95746431,3.325194725,4.243546662,72.38472356,94.9972749,19776.81848,1,1,0.2229385225,5.995879121,0.2064286066,51.88305674
1009280,1025,2046,6,0,1,0,0,2,14,0,1,1,1,32318.90635,0,1.249724696,1.58097054,9.485260262,38.93794531,45.93650239,2345.436915,3,6,6,6,7,7,12,0,6.82E-15,0.07691820326,0.261623888,0.6284437757,0.9166696674,2.468908627,1.006737778,4.36685398,8.886855754,11.15633283,11.92192527,47.51561486,65283.34939,1,0,15.79614191,5.988292683,0.2142020031,216.2608493
101085,664,1587,0,0,2,0,1,-1,21,16,0,0,0,32839.72205,4.56E-06,0.8878415932,5.64127559,24.2246643,52.85700036,89.92426938,783.9992107,3,5,6,8,9,11,21,0,0,0.0206862113,1.570796327,1.570796327,1.570796327,3.141592654,1.032093682,2.023973388,4.391199645,18.31182555,81.48867479,203.1786557,298025081994,0,0,20.69295655,6.78313253,0.4987644096,244768373
101089,3264,6524,0,0,1,0,0,2,70,23,1,1,1,26847.70955,1.38E-05,3.654840096,3.783574714,3.902337176,3.962872505,3.984000969,53.206428,4,6,6,6,6,6,49,0,0.03187583754,0.06562800773,1.132455053,1.974511382,2.054842838,3.141592654,1.000132459,1.372886509,1.40978671,1.582454534,2.00465923,2.052566435,115391871016,1,0,4.115222187,5.996323529,0.5430800489,46414834.55
101168,11297,22824,0,0,3,0,0,-115,1433,375,0,1,1,55091.64294,1.98E-06,0.05252055405,0.3027843134,1.320886271,3.863974983,8.428840091,257.523663,3,5,5,6,8,10,90,0,0,0.001553253508,1.284292847,1.570796327,1.579177497,3.141592654,1.000027015,2.341644805,9.438923428,75.77019018,1836.093588,20772.29279,15706523664,1,0,2.41375933,6.061078162,0.4826975711,5768682.32
101170,72,144,0,0,1,0,0,0,0,0,1,1,1,13761.70174,0.2156681635,0.2722090203,3.11816027,13.66108793,40.50214323,683.31164,3390.231034,4,5,5,6,6,16,21,0,0,0.03574232435,1.570796327,1.570796327,1.570796488,1.570799886,1.336724383,1.449074169,15.25947836,57.2297495,203.7003403,506.1952795,129445.2168,1,1,95.56737317,6,0.5817766417,1746.484505
101187,72,144,0,0,1,0,0,0,0,0,1,1,1,13665.76412,0.1639052955,0.206875689,3.11816027,13.6610883,40.50214323,683.3116681,3390.231148,4,5,5,6,6,16,21,0,0,0.03574240387,1.570796327,1.570796327,1.570796451,1.570800673,1.232734212,1.314362842,16.72855139,62.13158656,203.7003339,506.1952741,129445.1208,1,1,94.9011397,6,0.581776624,1747.26116
101213,3358,6719,0,3,1,1,0,1,0,0,0,0,0,18887.5402,0,0.8314658204,1.169302489,1.730303651,2.218824498,2.318442498,750,3,6,6,6,6,7,42,0,0.01334331965,0.03118350609,0.05827719427,0.1543801693,1.491021014,2.011256748,1.042099668,2.09130421,3.719046185,6.846140484,36.76271778,145.8627041,3962218927,1,0,2.811064177,6.001191185,0.1321891767,594297.918
101214,360,720,0,0,1,0,0,0,0,0,1,1,1,6.070922978,0.004982894476,0.006239142674,0.008006195943,0.01022559505,0.01206636491,0.01270654008,0.01468953778,6,6,6,6,6,6,6,0.0937031226,0.1787565263,0.3479794251,1.426253598,1.671597557,2.096303995,2.460972024,3.168284958,4.19230759,6.171781507,9.300838518,14.81057825,16.10664148,17.86923516,1,0,0.00843183747,6,0.7397180666,7.397632839
1012236,16877,33558,0,0,1,278,0,-41,127,0,0,1,1,26649.32972,8.72E-06,0.07537568858,0.1183760215,0.268270038,1.205930548,3.489162416,321.8816609,3,6,6,6,7,7,51,0,0.001804957388,0.02856715858,0.09975635273,0.1963710911,1.552216153,2.625154814,1.000705267,1.801237426,3.181993495,3.543531487,17.81574759,55.08228855,2799963.309,0,0,0.7941274723,5.981631807,0.1551177896,211.6762422
101249,498,996,0,0,2,0,0,0,27,0,1,1,1,28.10640739,0.0005201718435,0.004495769719,0.01145605197,0.01636176372,0.07683909488,0.1081812785,0.825593746,3,5,6,7,8,8,13,0,0,0,1.547734433,1.570796327,1.570796327,2.473303296,1.004681161,1.406839117,2.127010377,2.443148264,3.690672568,6.604947933,357.5907195,1,0,0.02821928453,6,0.5838950839,4.445507766
101250,224,448,0,0,1,0,0,0,10,4,1,1,1,2.645248606,0.0002281553084,0.002938597418,0.004566195253,0.008671043179,0.01202201321,0.01202211638,0.02161917648,3,4,5,7,8,10,25,0,0,0.5235885002,1.546469338,1.570796327,1.570796327,3.141592654,1.067941735,1.60464825,1.809250315,2.39412701,3.841477829,9.740604431,3112.924379,1,0,0.005904572781,6,0.7455697802,23.19655941
1013014,11679,23312,0,0,1,92,0,-23,36,0,1,1,1,20524.51372,1.34E-07,0.02270627746,0.05580507632,0.2338990876,0.9643618803,2.125732407,108.5009375,3,5,6,6,7,8,31,0,6.00E-07,0.02103030697,0.1483767344,1.29702469,1.570796327,2.548823154,1.001566709,1.469690453,1.86634743,4.13115663,15.07861236,59.40644008,3002906.26,0,0,0.8804269784,5.996061307,0.2181379535,317.7243121
1013015,20774,41568,0,0,1,0,0,-10,58,20,1,1,1,22029.0212,4.00E-06,0.005442252906,0.05166723009,0.1240707884,0.6689107161,2.167804014,101.8481133,3,5,6,6,7,7,96,0,0.001680389874,0.03362676378,0.1398995741,1.413390406,1.436100282,3.141592654,1.000224834,1.480744298,2.688452073,5.633606549,33.72499116,90.52998759,6280559.061,1,0,0.5299514338,6.002888226,0.2305792646,327.6792045
101330,48192,96384,0,0,1,0,0,0,0,0,1,1,1,27845.85379,2.79E-05,0.00241952701,0.02130397156,0.1630757411,0.8949179918,2.209355118,3.139064199,3,5,6,6,7,8,25,0,0,0.001368102001,0.0152587893,0.09704303535,1.132765844,1.730496161,1.000081708,1.73053568,3.10903173,3.460004522,8.644304427,128.9044059,704001.8041,1,1,0.2889053556,6,0.09564012862,48.62254813
101331,16929,33858,0,0,1,0,0,0,8,5,1,1,1,19108.22447,3.09E-05,0.04183722459,0.2202614834,0.66310286,1.962001234,2.591960703,11.09375,3,5,6,6,7,8,15,0,0,0.001011788127,0.03889324376,0.1721685751,1.33834445,3.141592654,1.000020154,1.796135245,3.115133401,3.370902512,5.70772245,6.215232141,78653.82553,1,0,0.5643636504,6,0.1089387767,8.973257889
101332,35300,70600,0,0,1,0,0,0,102,37,1,1,1,11659.18241,4.69E-08,0.0383463772,0.09836234061,0.1496037902,0.2980500781,0.5192723731,2.381903927,3,6,6,6,7,8,15,0,3.98E-05,0.01133960905,0.04870526723,0.1990486456,1.39923174,3.141592654,1.000468898,2.784712659,2.921538016,3.061105407,8.760952812,83.18633924,10624166.7,1,0,0.1651442268,6,0.1500410975,3870.020349
